종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"450940","유안타제14호스팩","KOSDAQ","SPAC(소속부없음)","2035","0","0.00","2040","2047","2035","10702","21808670","9238900000","4540000"
"473050","유안타제15호스팩","KOSDAQ","SPAC(소속부없음)","1984","-5","-0.25","1990","2000","1984","13816","27485159","13907840000","7010000"
"474490","유안타제16호스팩","KOSDAQ","SPAC(소속부없음)","1998","-7","-0.35","2005","2005","1996","5128","10253454","11008980000","5510000"
"493790","유안타제17호스팩","KOSDAQ","SPAC(소속부없음)","1990","2","0.10","1988","1990","1976","45226","89942976","10566900000","5310000"
"003470","유안타증권","KOSPI",,"2595","25","0.97","2555","2615","2545","145491","375142781","517953114720","199596576"
"003475","유안타증권우","KOSPI",,"2800","15","0.54","2785","2815","2780","6594","18441094","36154193600","12912212"
"263770","유에스티","KOSDAQ","우량기업부","1996","2","0.10","1990","2035","1961","19371","38368524","47305543312","23700172"
"337840","유엑스엔","KONEX","일반기업부","9000","-200","-2.17","9380","9400","8610","216","1887090","42727824000","4747536"
"072130","유엔젤","KOSPI",,"5320","-130","-2.39","5390","5470","5220","200619","1065999970","70199815280","13195454"
"000220","유유제약","KOSPI",,"4340","40","0.93","4250","4390","4210","47764","205499888","73920403340","17032351"
"000225","유유제약1우","KOSPI",,"4725","90","1.94","4615","4850","4500","17315","81063800","10711244250","2266930"
"000227","유유제약2우B","KOSPI",,"9580","170","1.81","9470","9600","9420","1577","14937310","3118864800","325560"
"388720","유일로보틱스","KOSDAQ","벤처기업부","83400","-9200","-9.94","100000","101900","79700","1660962","146074553150","957684368400","11483026"
"340930","유일에너테크","KOSDAQ","벤처기업부","1682","2","0.12","1621","1769","1621","170339","291146408","57531884900","34204450"
"023410","유진기업","KOSDAQ","우량기업부","3200","20","0.63","3175","3265","3160","131623","420867834","247394761600","77310863"
"056080","유진로봇","KOSDAQ","중견기업부","6930","-100","-1.42","6940","7040","6800","123494","853111085","259959213360","37512152"
"468760","유진스팩10호","KOSDAQ","SPAC(소속부없음)","2095","5","0.24","2120","2120","2095","727","1523130","8882800000","4240000"
"488060","유진스팩11호","KOSDAQ","SPAC(소속부없음)","2000","-20","-0.99","2010","2020","2000","5983","11993695","9440000000","4720000"
"442130","유진스팩9호","KOSDAQ","SPAC(소속부없음)","2130","5","0.24","2130","2130","2120","4988","10582080","7369800000","3460000"
"084370","유진테크","KOSDAQ","우량기업부","33900","-4350","-11.37","37000","37500","33650","345993","12203928125","776853823800","22916042"
"240600","유진테크놀로지","KOSDAQ","중견기업부","4440","125","2.90","4315","4440","4200","28729","124581000","30760990440","6928151"
"001200","유진투자증권","KOSPI",,"2325","5","0.22","2260","2345","2260","246142","568065682","225214421850","96866418"
"221800","유투바이오","KOSDAQ","기술성장기업부","3155","45","1.45","3110","3175","3000","120698","371743223","35611103380","11287196"
"179900","유티아이","KOSDAQ","벤처기업부","20500","-1000","-4.65","21500","21500","20300","68629","1424331600","368028894500","17952629"
"263050","유틸렉스","KOSDAQ","기술성장기업부","1387","-35","-2.46","1422","1470","1312","191758","261935081","51089945272","36834856"
"000100","유한양행","KOSPI",,"109300","-1000","-0.91","109400","112300","108000","426025","46818933050","8766850695200","80209064"
"000105","유한양행우","KOSPI",,"97500","-500","-0.51","97000","100500","96000","8021","785071950","115141650000","1180940"
"003460","유화증권","KOSPI",,"2320","15","0.65","2305","2320","2300","4229","9754172","131549602800","56702415"
"003465","유화증권우","KOSPI",,"2300","-5","-0.22","2300","2300","2300","80","184000","40195777500","17476425"
"191410","육일씨엔에쓰","KOSDAQ","중견기업부","2010","-15","-0.74","2020","2125","1997","122220","252072210","22520552550","11204255"
"372170","윤성에프앤씨","KOSDAQ","기술성장기업부","32050","0","0.00","31250","33100","30750","32812","1055686025","255728488400","7979048"
"146060","율촌","KOSDAQ","중견기업부","1225","8","0.66","1210","1225","1172","22393","26888144","29419103875","24015595"
"008730","율촌화학","KOSPI",,"24300","-50","-0.21","24000","24900","23650","46217","1123587650","602640000000","24800000"
"072770","율호","KOSDAQ","중견기업부","1689","4","0.24","1686","1725","1567","1446361","2401126002","118632394116","70238244"
"008250","이건산업","KOSPI",,"5110","130","2.61","4980","5130","4865","104526","521546450","55967964850","10952635"
"039020","이건홀딩스","KOSDAQ","중견기업부","3815","285","8.07","3570","3870","3480","341059","1264897442","86160664835","22584709"
"025820","이구산업","KOSPI",,"4350","-115","-2.58","4280","4445","4275","751022","3256333827","145472700000","33442000"
"067920","이글루","KOSDAQ","우량기업부","5170","-30","-0.58","5150","5210","5100","11254","58034560","56849935230","10996119"
"044960","이글벳","KOSDAQ","중견기업부","4290","40","0.94","4185","4295","4185","25517","108733375","54233678070","12641883"
"303530","이노뎁","KOSDAQ","벤처기업부","6560","60","0.92","6340","6610","6340","5705","36840650","48145801440","7339299"
"296640","이노룰스","KOSDAQ","벤처기업부","6410","-30","-0.47","6440","6600","6310","17187","110384105","33192595320","5178252"
"302430","이노메트리","KOSDAQ","우량기업부","9040","-860","-8.69","9760","9810","8800","277499","2578895435","88892200320","9833208"
"279060","이노벡스","KONEX","일반기업부","1299","10","0.78","1299","1299","1299","1","1299","12740417934","9807866"
"214320","이노션","KOSPI",,"17500","210","1.21","17110","17530","17000","46934","811978100","700000000000","40000000"
"462350","이노스페이스","KOSDAQ","기술성장기업부","18130","20","0.11","17820","18430","17820","11507","208820960","169981332220","9375694"
"274400","이노시뮬레이션","KOSDAQ","기술성장기업부","4345","-15","-0.34","4145","4465","4145","11634","50169745","33977143970","7819826"
"073490","이노와이어리스","KOSDAQ","우량기업부","18460","50","0.27","17850","19340","17850","33809","633641125","140366997160","7603846"
"215790","이노인스트루먼트","KOSDAQ","벤처기업부","438","-4","-0.90","442","449","432","78011","34166582","17644019262","40283149"
"344860","이노진","KOSDAQ","기술성장기업부","1765","-35","-1.94","1779","1779","1704","60907","105617674","21232950000","12030000"
"088390","이녹스","KOSDAQ","우량기업부","7410","210","2.92","7000","7410","7000","5113","37195760","69549104040","9385844"
"272290","이녹스첨단소재","KOSDAQ GLOBAL","우량기업부","21450","-650","-2.94","21650","22250","21000","227263","4887675375","433883264100","20227658"
"053350","이니텍","KOSDAQ","중견기업부","8630","160","1.89","8300","8700","7800","148552","1258360780","170795605080","19790916"
"452400","이닉스","KOSDAQ","벤처기업부","8200","-160","-1.91","8020","8530","8020","14616","120282090","74385709600","9071428"
"264850","이랜시스","KOSDAQ","우량기업부","4305","-55","-1.26","4270","4420","4230","130195","560280010","130418304660","30294612"
"054210","이랜텍","KOSDAQ","우량기업부","4770","-30","-0.63","4800","4890","4690","24743","118353150","120639071700","25291210"
"009730","이렘","KOSDAQ","중견기업부","1017","4","0.39","999","1024","991","488930","490772483","61976956320","60940960"
"065440","이루온","KOSDAQ","벤처기업부","1442","67","4.87","1362","1455","1330","151037","209038700","39330578840","27275020"
"088260","이리츠코크렙","KOSPI",,"4290","-15","-0.35","4305","4310","4280","9419","40478435","271735421100","63341590"
"139480","이마트","KOSPI",,"87200","4600","5.57","82100","87200","81700","304185","25799054050","2430771416800","27875819"
"115610","이미지스","KOSDAQ","벤처기업부","1614","9","0.56","1592","1693","1551","119968","194255463","26873508342","16650253"
"478110","이베스트스팩6호","KOSDAQ","SPAC(소속부없음)","2015","0","0.00","2020","2020","2005","664","1338745","10115300000","5020000"
"131400","이브이첨단소재","KOSDAQ","벤처기업부","1572","15","0.96","1541","1603","1522","217147","340673323","93675294504","59589882"
"208850","이비테크","KONEX","일반기업부","4995","0","0.00","5000","5000","4995","21","104950","14087148750","2820250"
"351330","이삭엔지니어링","KOSDAQ","벤처기업부","6620","-10","-0.15","6410","6780","6400","23378","153831810","54870002400","8288520"
"080010","이상네트웍스","KOSDAQ","우량기업부","5200","-90","-1.70","5280","5280","5190","8880","46470810","51142369200","9835071"
"379390","이성씨엔아이","KONEX","일반기업부","7400","0","0.00","0","0","0","0","0","21026804000","2841460"
"457190","이수스페셜티케미컬","KOSPI",,"42850","1100","2.63","41000","44050","40400","481840","20552178275","1294424798000","30208280"
"086890","이수앱지스","KOSDAQ","기술성장기업부","4755","5","0.11","4725","4925","4640","58167","277830050","175490369460","36906492"
"007660","이수페타시스","KOSPI",,"32350","-3150","-8.87","34500","35150","31750","1386479","46211328900","2046021654650","63246419"
"005950","이수화학","KOSPI",,"5440","-20","-0.37","5300","5550","5300","34744","188665565","123611700160","22722739"
"015020","이스타코","KOSPI",,"1673","-220","-11.62","1966","2300","1510","16206929","31390412138","71690726800","42851600"
"047560","이스트소프트","KOSDAQ","중견기업부","16460","10","0.06","16120","16790","16090","74136","1212286965","191284820320","11621192"
"900110","이스트아시아홀딩스","KOSDAQ","외국기업(소속부없음)","48","0","0.00","48","49","47","4513859","215926522","30847228224","642650588"
"239340","이스트에이드","KOSDAQ","중견기업부","1327","-26","-1.92","1353","1380","1325","15476","20624653","35801974318","26979634"
"067010","이씨에스","KOSDAQ","벤처기업부","3110","195","6.69","2895","3155","2835","404299","1207552649","38234340000","12294000"
"093230","이아이디","KOSPI",,"1392","0","0.00","0","0","0","0","0","354103029120","254384360"
"341310","이앤에치","KONEX","일반기업부","699","0","0.00","699","699","699","1","699","12088086600","17293400"
"418620","이에이트","KOSDAQ","기술성장기업부","2495","0","0.00","2410","2630","2410","177139","449524646","32061940115","12850477"
"456070","이엔셀","KOSDAQ","기술성장기업부","13790","80","0.58","13100","13980","13100","105837","1436476740","148972363330","10802927"
"102710","이엔에프테크놀로지","KOSDAQ","우량기업부","24600","-1400","-5.38","25100","25900","23800","148397","3666284300","351480765600","14287836"
"074610","이엔플러스","KOSPI",,"558","-40","-6.69","598","598","550","1027931","580111125","40943098782","73374729"
"041520","이엘씨","KOSDAQ","중견기업부","6580","80","1.23","6580","6660","6430","17721","116568540","80201843400","12188730"
"063760","이엘피","KOSDAQ","벤처기업부","2020","-50","-2.42","2070","2070","2000","12458","25245955","18836762600","9325130"
"123570","이엠넷","KOSDAQ","중견기업부","2415","25","1.05","2340","2435","2340","19003","45557150","53796728370","22276078"
"083470","이엠앤아이","KOSDAQ","중견기업부","1084","-49","-4.32","1133","1135","1070","50255","55274780","23132916636","21340329"
"095190","이엠코리아","KOSDAQ","중견기업부","2015","34","1.72","1965","2040","1955","118077","235634192","131499830930","65260462"
"091120","이엠텍","KOSDAQ","우량기업부","12470","-260","-2.04","12300","13130","12300","118883","1499872325","213647711920","17132936"
"232530","이엠티","KONEX","일반기업부","3990","-5","-0.13","4100","4100","3750","2818","11192110","102201072960","25614304"
"102460","이연제약","KOSPI",,"10470","-40","-0.38","10170","10620","10140","41108","423513010","194603911170","18586811"
"039030","이오테크닉스","KOSDAQ GLOBAL","우량기업부","122900","-13600","-9.96","135200","137000","121300","124979","16051242700","1514072695000","12319550"
"294090","이오플로우","KOSDAQ","관리종목(소속부없음)","1490","0","0.00","0","0","0","0","0","51691236450","34692105"
"088290","이원컴포텍","KOSDAQ","중견기업부","1334","-32","-2.34","1306","1380","1306","104597","139612077","41796446446","31331669"
"084680","이월드","KOSPI",,"1270","4","0.32","1250","1291","1240","264177","334386374","180093865110","141806193"
"353810","이지바이오","KOSDAQ","우량기업부","5150","-100","-1.90","5320","5640","5020","1010910","5430491780","176087358000","34191720"
"350520","이지스레지던스리츠","KOSPI",,"4095","-20","-0.49","4125","4125","4085","16492","67554850","150967097190","36866202"
"334890","이지스밸류리츠","KOSPI",,"4665","-45","-0.96","4690","4690","4610","58268","270742885","239983782885","51443469"
"099750","이지케어텍","KOSDAQ","벤처기업부","16960","-90","-0.53","17100","17230","16680","4160","70685880","115917800960","6834776"
